categories,name,rating,review_count,location,coordinates,city
['Breweries'],Upslope Brewing Company - Flatiron Park,4.5,116,"{'address1': '1898 S Flatiron Ct', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80301', 'country': 'US', 'state': 'CO', 'display_address': ['1898 S Flatiron Ct', 'Boulder, CO 80301']}","{'latitude': 40.02018, 'longitude': -105.21797}",Denver
"['Breweries', 'Beer Bar', 'Beer Gardens']",Barquentine Brewing Company,4.5,40,"{'address1': '5505 W 20th Ave', 'address2': 'Ste 178', 'address3': None, 'city': 'Edgewater', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['5505 W 20th Ave', 'Ste 178', 'Edgewater, CO 80214']}","{'latitude': 39.74777, 'longitude': -105.05678}",Denver
"['Beer Gardens', 'Breweries', 'Beer Bar']",Resolute Brewing,4.5,181,"{'address1': '7286 S Yosemite St', 'address2': 'Ste 110', 'address3': '', 'city': 'Centennial', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['7286 S Yosemite St', 'Ste 110', 'Centennial, CO 80112']}","{'latitude': 39.58476, 'longitude': -104.88495}",Denver
"['Breweries', 'American (New)', 'Pizza']",Lowdown Brewery + Kitchen,4.5,562,"{'address1': '800 Lincoln St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['800 Lincoln St', 'Denver, CO 80203']}","{'latitude': 39.7293891906738, 'longitude': -104.985748291016}",Denver
['Breweries'],Call To Arms Brewing Company,4.5,119,"{'address1': '4526 Tennyson St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['4526 Tennyson St', 'Denver, CO 80212']}","{'latitude': 39.77887, 'longitude': -105.043633}",Denver
"['Breweries', 'American (New)']",Denver Beer Co South Downing,4.5,54,"{'address1': '2425 S Downing St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80210', 'country': 'US', 'state': 'CO', 'display_address': ['2425 S Downing St', 'Denver, CO 80210']}","{'latitude': 39.67249, 'longitude': -104.97373}",Denver
"['American (New)', 'Breweries', 'Venues & Event Spaces']",Briar Common Brewery + Eatery,4.5,506,"{'address1': '2298 Clay St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2298 Clay St', 'Denver, CO 80211']}","{'latitude': 39.7510487661208, 'longitude': -105.020291119034}",Denver
"['Breweries', 'Pizza']",Big Choice Brewing,4.5,115,"{'address1': '21 S 1st Ave', 'address2': '', 'address3': None, 'city': 'Brighton', 'zip_code': '80601', 'country': 'US', 'state': 'CO', 'display_address': ['21 S 1st Ave', 'Brighton, CO 80601']}","{'latitude': 39.98638, 'longitude': -104.82268}",Denver
['Breweries'],Sunroom Brewing,4.5,12,"{'address1': '3242 S Acoma St', 'address2': None, 'address3': '', 'city': 'Englewood', 'zip_code': '80110', 'country': 'US', 'state': 'CO', 'display_address': ['3242 S Acoma St', 'Englewood, CO 80110']}","{'latitude': 39.65785, 'longitude': -104.98854}",Denver
['Breweries'],Diebolt Brewing Company,4.5,115,"{'address1': '3855 Mariposa St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['3855 Mariposa St', 'Denver, CO 80211']}","{'latitude': 39.7704022842125, 'longitude': -105.003151401392}",Denver
['Breweries'],4 Noses Brewing Company,4.5,289,"{'address1': '8855 W 116th Cir', 'address2': '', 'address3': '', 'city': 'Broomfield', 'zip_code': '80021', 'country': 'US', 'state': 'CO', 'display_address': ['8855 W 116th Cir', 'Broomfield, CO 80021']}","{'latitude': 39.9062806470292, 'longitude': -105.098472602557}",Denver
"['Brewpubs', 'Beer Gardens', 'Beer Bar']",Oasis Brewing Company,4.5,64,"{'address1': '3257 Lowell Blvd', 'address2': None, 'address3': None, 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['3257 Lowell Blvd', 'Denver, CO 80211']}","{'latitude': 39.76309, 'longitude': -105.03478}",Denver
"['Breweries', 'Beer Bar']",Odyssey Beerwerks Brewery & Taproom,4.5,128,"{'address1': '5535 W 56th Ave', 'address2': 'Ste 107', 'address3': '', 'city': 'Arvada', 'zip_code': '80002', 'country': 'US', 'state': 'CO', 'display_address': ['5535 W 56th Ave', 'Ste 107', 'Arvada, CO 80002']}","{'latitude': 39.8008291, 'longitude': -105.0587681}",Denver
['Breweries'],Station 26 Brewing,4.5,391,"{'address1': '7045 E 38th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80207', 'country': 'US', 'state': 'CO', 'display_address': ['7045 E 38th Ave', 'Denver, CO 80207']}","{'latitude': 39.76952, 'longitude': -104.90591}",Denver
"['Breweries', 'Beer Bar']",Ratio Beerworks,4.5,319,"{'address1': '2920 Larimer St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['2920 Larimer St', 'Denver, CO 80205']}","{'latitude': 39.761478, 'longitude': -104.981048}",Denver
"['Breweries', 'Venues & Event Spaces']",Grandma's House,4.5,222,"{'address1': '1710 S Broadway', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80210', 'country': 'US', 'state': 'CO', 'display_address': ['1710 S Broadway', 'Denver, CO 80210']}","{'latitude': 39.6854629516602, 'longitude': -104.987174987793}",Denver
"['Breweries', 'Venues & Event Spaces', 'Beer Gardens']",Liquid Mechanics Brewing,4.5,107,"{'address1': '297 US Hwy 287', 'address2': 'Ste 100', 'address3': '', 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['297 US Hwy 287', 'Ste 100', 'Lafayette, CO 80026']}","{'latitude': 39.9997311964016, 'longitude': -105.103578504199}",Denver
"['Breweries', 'Food Trucks', 'Beer Bar']",Green Mountain Beer Company,4.5,141,"{'address1': '2585 S Lewis Way', 'address2': 'Ste 110', 'address3': None, 'city': 'Lakewood', 'zip_code': '80227', 'country': 'US', 'state': 'CO', 'display_address': ['2585 S Lewis Way', 'Ste 110', 'Lakewood, CO 80227']}","{'latitude': 39.6702851948555, 'longitude': -105.114235793242}",Denver
"['Pubs', 'Breweries', 'Beer Bar']",Great Divide Brewing Company,4.5,1074,"{'address1': '2201 Arapahoe St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['2201 Arapahoe St', 'Denver, CO 80205']}","{'latitude': 39.7539, 'longitude': -104.98846}",Denver
"['Brewpubs', 'Beer Bar']",Ratio Beerworks,4.5,7,"{'address1': '2030 S Cherokee St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80223', 'country': 'US', 'state': 'CO', 'display_address': ['2030 S Cherokee St', 'Denver, CO 80223']}","{'latitude': 39.67976, 'longitude': -104.99095}",Denver
['Breweries'],Uhl's Brewing,4.5,21,"{'address1': '5460 Conestoga Ct', 'address2': None, 'address3': None, 'city': 'Boulder', 'zip_code': '80301', 'country': 'US', 'state': 'CO', 'display_address': ['5460 Conestoga Ct', 'Boulder, CO 80301']}","{'latitude': 40.016239, 'longitude': -105.225763}",Denver
['Breweries'],Living The Dream Brewing,4.5,214,"{'address1': '12305 Dumont Way', 'address2': 'Unit A', 'address3': '', 'city': 'Littleton', 'zip_code': '80125', 'country': 'US', 'state': 'CO', 'display_address': ['12305 Dumont Way', 'Unit A', 'Littleton, CO 80125']}","{'latitude': 39.5403327941895, 'longitude': -105.039833068848}",Denver
['Breweries'],Zuni Street Brewing Company,4.5,151,"{'address1': '2355 W 29th Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2355 W 29th Ave', 'Denver, CO 80211']}","{'latitude': 39.75866024, 'longitude': -105.01532625}",Denver
['Breweries'],Wild Provisions Beer Project,4.5,18,"{'address1': '2209 Central Ave', 'address2': '', 'address3': None, 'city': 'Boulder', 'zip_code': '80301', 'country': 'US', 'state': 'CO', 'display_address': ['2209 Central Ave', 'Boulder, CO 80301']}","{'latitude': 40.02216, 'longitude': -105.21878}",Denver
['Breweries'],Denver Beer Company,4.5,11,"{'address1': '7070 E Lowry Blvd', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80230', 'country': 'US', 'state': 'CO', 'display_address': ['7070 E Lowry Blvd', 'Denver, CO 80230']}","{'latitude': 39.716442, 'longitude': -104.906237}",Denver
['Breweries'],Coal Mine Ave Brewing Company,4.5,68,"{'address1': '9719 W Coal Mine Ave', 'address2': 'Unit A', 'address3': None, 'city': 'Littleton', 'zip_code': '80123', 'country': 'US', 'state': 'CO', 'display_address': ['9719 W Coal Mine Ave', 'Unit A', 'Littleton, CO 80123']}","{'latitude': 39.5961, 'longitude': -105.10598}",Denver
['Breweries'],Gravity Brewing,4.5,110,"{'address1': '1150 Pine St', 'address2': 'Ste B', 'address3': '', 'city': 'Louisville', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1150 Pine St', 'Ste B', 'Louisville, CO 80027']}","{'latitude': 39.97614, 'longitude': -105.12848}",Denver
['Breweries'],Lone Tree Brewing,4.5,209,"{'address1': '8200 Park Meadows Dr', 'address2': 'Ste 8222', 'address3': '', 'city': 'Lone Tree', 'zip_code': '80124', 'country': 'US', 'state': 'CO', 'display_address': ['8200 Park Meadows Dr', 'Ste 8222', 'Lone Tree, CO 80124']}","{'latitude': 39.5629781, 'longitude': -104.894501}",Denver
['Breweries'],New Image Brewing - Arvada,4.5,265,"{'address1': '5622 Yukon St', 'address2': None, 'address3': '', 'city': 'Arvada', 'zip_code': '80002', 'country': 'US', 'state': 'CO', 'display_address': ['5622 Yukon St', 'Arvada, CO 80002']}","{'latitude': 39.79964491, 'longitude': -105.08238829}",Denver
"['Breweries', 'Venues & Event Spaces']",Halfpenny Brewing,4.5,101,"{'address1': '5150 E Arapahoe Rd', 'address2': 'Unit D1-B', 'address3': '', 'city': 'Centennial', 'zip_code': '80122', 'country': 'US', 'state': 'CO', 'display_address': ['5150 E Arapahoe Rd', 'Unit D1-B', 'Centennial, CO 80122']}","{'latitude': 39.593547, 'longitude': -104.927141}",Denver
"['Breweries', 'Beer Bar']",Crooked Stave Friends & Family,4.5,292,"{'address1': '1441 W 46th Ave', 'address2': 'Unit  19', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['1441 W 46th Ave', 'Unit  19', 'Denver, CO 80211']}","{'latitude': 39.7806719, 'longitude': -105.0046978}",Denver
"['Beer Bar', 'Breweries', 'Kombucha']",Fiction Beer Company -Parker,5.0,2,"{'address1': '19523 Hess Rd', 'address2': 'Unit 103', 'address3': '', 'city': 'Parker', 'zip_code': '80134', 'country': 'US', 'state': 'CO', 'display_address': ['19523 Hess Rd', 'Unit 103', 'Parker, CO 80134']}","{'latitude': 39.49439774553132, 'longitude': -104.7631716159205}",Denver
"['Breweries', 'Beer Bar']",WestFax Brewing Company,4.0,97,"{'address1': '6733 W Colfax Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['6733 W Colfax Ave', 'Denver, CO 80214']}","{'latitude': 39.7404587, 'longitude': -105.0709687}",Denver
['Breweries'],Cannonball Creek Brewing Company,4.0,207,"{'address1': '393 N Washington Ave', 'address2': '', 'address3': None, 'city': 'Golden', 'zip_code': '80403', 'country': 'US', 'state': 'CO', 'display_address': ['393 N Washington Ave', 'Golden, CO 80403']}","{'latitude': 39.768647, 'longitude': -105.235123}",Denver
['Breweries'],Over Yonder Brewing,4.0,55,"{'address1': '18455 W Colfax Ave', 'address2': 'Ste 103', 'address3': None, 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['18455 W Colfax Ave', 'Ste 103', 'Golden, CO 80401']}","{'latitude': 39.703292, 'longitude': -105.205187}",Denver
['Breweries'],Kokopelli Beer Company,4.0,277,"{'address1': '8931 Harlan St', 'address2': None, 'address3': '', 'city': 'Westminster', 'zip_code': '80031', 'country': 'US', 'state': 'CO', 'display_address': ['8931 Harlan St', 'Westminster, CO 80031']}","{'latitude': 39.8583146184683, 'longitude': -105.063910782337}",Denver
['Breweries'],LUKI Brewery,4.0,26,"{'address1': '14715 W 64th Ave', 'address2': 'Unit A & B', 'address3': '', 'city': 'Arvada', 'zip_code': '80004', 'country': 'US', 'state': 'CO', 'display_address': ['14715 W 64th Ave', 'Unit A & B', 'Arvada, CO 80004']}","{'latitude': 39.814804, 'longitude': -105.164164}",Denver
"['Beer Bar', 'Brewpubs']",BURLY Brewing Company,4.0,102,"{'address1': '680 Atchison Way', 'address2': 'Ste 800', 'address3': '', 'city': 'Castle Rock', 'zip_code': '80109', 'country': 'US', 'state': 'CO', 'display_address': ['680 Atchison Way', 'Ste 800', 'Castle Rock, CO 80109']}","{'latitude': 39.37544, 'longitude': -104.87086}",Denver
['Breweries'],Westminster Brewing,4.0,74,"{'address1': '7655 W 108th Ave', 'address2': 'Ste 600', 'address3': '', 'city': 'Westminster', 'zip_code': '80021', 'country': 'US', 'state': 'CO', 'display_address': ['7655 W 108th Ave', 'Ste 600', 'Westminster, CO 80021']}","{'latitude': 39.893116, 'longitude': -105.08289883}",Denver
"['Indian', 'Himalayan/Nepalese', 'Breweries']",Yak and Yeti Restaurant and Brewpub,4.0,1077,"{'address1': '7803 Ralston Rd', 'address2': '', 'address3': '', 'city': 'Arvada', 'zip_code': '80002', 'country': 'US', 'state': 'CO', 'display_address': ['7803 Ralston Rd', 'Arvada, CO 80002']}","{'latitude': 39.80232, 'longitude': -105.08409}",Denver
['Breweries'],Downhill Brewing,4.0,169,"{'address1': '18921 Plaza Dr', 'address2': 'Unit 104', 'address3': '', 'city': 'Parker', 'zip_code': '80134', 'country': 'US', 'state': 'CO', 'display_address': ['18921 Plaza Dr', 'Unit 104', 'Parker, CO 80134']}","{'latitude': 39.527, 'longitude': -104.77003}",Denver
['Breweries'],Jagged Mountain Craft Brewery,4.0,334,"{'address1': '1139 20th St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1139 20th St', 'Denver, CO 80202']}","{'latitude': 39.7521494770366, 'longitude': -104.991623639461}",Denver
"['Pubs', 'Burgers', 'Breweries']",Southern Sun Pub & Brewery,4.0,500,"{'address1': '627 S Broadway', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80305', 'country': 'US', 'state': 'CO', 'display_address': ['627 S Broadway', 'Boulder, CO 80305']}","{'latitude': 39.98440409621292, 'longitude': -105.24935260881925}",Denver
['Breweries'],Odd13 Brewing,4.0,164,"{'address1': '301 E Simpson St', 'address2': '', 'address3': '', 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['301 E Simpson St', 'Lafayette, CO 80026']}","{'latitude': 39.99852, 'longitude': -105.08788}",Denver
"['Breweries', 'Tours']",Colorado Brewery Bus,4.0,45,"{'address1': '420 S Cherokee St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['420 S Cherokee St', 'Denver, CO 80209']}","{'latitude': 39.7089865, 'longitude': -104.9923935}",Denver
"['Breweries', 'Venues & Event Spaces']",Sanitas Brewing Company,4.0,160,"{'address1': '3550 Frontier Ave', 'address2': 'Unit A', 'address3': '', 'city': 'Boulder', 'zip_code': '80301', 'country': 'US', 'state': 'CO', 'display_address': ['3550 Frontier Ave', 'Unit A', 'Boulder, CO 80301']}","{'latitude': 40.02209, 'longitude': -105.24814}",Denver
['Breweries'],Golden City Brewery,4.0,237,"{'address1': '920 12th St', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80403', 'country': 'US', 'state': 'CO', 'display_address': ['920 12th St', 'Golden, CO 80403']}","{'latitude': 39.754597, 'longitude': -105.223757}",Denver
['Breweries'],Strange Craft Beer Company,4.0,207,"{'address1': '1330 Zuni St', 'address2': 'Unit M', 'address3': '', 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['1330 Zuni St', 'Unit M', 'Denver, CO 80204']}","{'latitude': 39.7372425522548, 'longitude': -105.014891153933}",Denver
['Breweries'],Ursula Brewery,4.0,111,"{'address1': '2101 N Ursula St', 'address2': 'Unit 10', 'address3': '', 'city': 'Aurora', 'zip_code': '80045', 'country': 'US', 'state': 'CO', 'display_address': ['2101 N Ursula St', 'Unit 10', 'Aurora, CO 80045']}","{'latitude': 39.748367, 'longitude': -104.838031}",Denver
"['Breweries', 'Bars']",TRVE Brewing,4.0,270,"{'address1': '227 Broadway', 'address2': 'Ste 101', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['227 Broadway', 'Ste 101', 'Denver, CO 80203']}","{'latitude': 39.719934452661974, 'longitude': -104.98768265016403}",Denver
['Breweries'],Fiction Beer Company,4.0,184,"{'address1': '7101 E Colfax Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80220', 'country': 'US', 'state': 'CO', 'display_address': ['7101 E Colfax Ave', 'Denver, CO 80220']}","{'latitude': 39.7402652353048, 'longitude': -104.905581325293}",Denver
['Breweries'],Chain Reaction Brewing Company,4.0,90,"{'address1': '902 S Lipan St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80223', 'country': 'US', 'state': 'CO', 'display_address': ['902 S Lipan St', 'Denver, CO 80223']}","{'latitude': 39.6995433, 'longitude': -105.001399903867}",Denver
['Breweries'],Novel Strand Brewing Company,4.0,45,"{'address1': '305 W 1st Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80223', 'country': 'US', 'state': 'CO', 'display_address': ['305 W 1st Ave', 'Denver, CO 80223']}","{'latitude': 39.718511588779585, 'longitude': -104.99230004198239}",Denver
['Breweries'],Two22 Brew,4.0,133,"{'address1': '4550 S Reservoir Rd', 'address2': '', 'address3': '', 'city': 'Centennial', 'zip_code': '80015', 'country': 'US', 'state': 'CO', 'display_address': ['4550 S Reservoir Rd', 'Centennial, CO 80015']}","{'latitude': 39.635148987445696, 'longitude': -104.75909782698366}",Denver
['Breweries'],Renegade Brewing Company,4.0,290,"{'address1': '925 West 9th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['925 West 9th Ave', 'Denver, CO 80204']}","{'latitude': 39.7306171167901, 'longitude': -104.999325550926}",Denver
['Breweries'],Comrade Brewing,4.0,221,"{'address1': '7667 E Iliff Ave', 'address2': 'Ste F', 'address3': '', 'city': 'Denver', 'zip_code': '80231', 'country': 'US', 'state': 'CO', 'display_address': ['7667 E Iliff Ave', 'Ste F', 'Denver, CO 80231']}","{'latitude': 39.67572418, 'longitude': -104.89843115}",Denver
['Brewpubs'],Blue Moon Brewing Company,4.0,664,"{'address1': '3750 Chestnut Pl', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80216', 'country': 'US', 'state': 'CO', 'display_address': ['3750 Chestnut Pl', 'Denver, CO 80216']}","{'latitude': 39.7737268446, 'longitude': -104.977273335194}",Denver
